session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
12014,25,25,25,25,3,25,25,25,25,25,237
12015,25,25,25,25,25,25,25,25,25,25,237
12016,25,2,937,2,41,2,41,82,82,41,237
12017,41,165,1010,169,45,169,45,99,45,169,237
12018,97,186,45,41,97,95,214,45,159,169,237
12019,95,45,169,97,249,2,6,2,3,6,237
12020,3,2,2,220,556,220,2,2,2,6,237
12021,3,6,42,42,3,42,29,2,763,42,237
12022,35,42,29,35,77,35,42,29,42,35,237
12023,29,77,35,29,77,35,29,42,29,42,237
12024,35,29,35,77,35,42,77,29,77,42,237
12025,29,35,35,35,42,77,29,29,42,77,237
12026,35,29,77,42,29,35,29,77,42,35,237
12027,35,35,35,42,77,77,29,42,77,42,237
12028,29,35,42,35,77,42,35,29,35,77,237
12029,2,2,2,6,3,2,6,3,2,54,237
12030,63,63,86,54,142,77,42,29,63,35,237
12031,54,142,142,54,63,42,29,77,35,29,237
12032,42,77,42,35,29,77,35,42,77,29,237
12033,35,42,77,29,35,29,42,77,29,35,237
12034,35,54,54,63,63,63,54,63,63,86,237
12035,54,54,63,86,63,54,86,42,35,29,237
12036,29,77,77,42,29,35,29,77,42,35,237
12037,35,42,77,29,29,35,77,42,29,42,237
12038,29,35,35,35,29,29,77,29,42,29,237
12039,77,2,2,6,3,29,2,35,6,42,237
12040,3,35,29,77,29,35,42,77,42,42,237
12041,35,29,48,47,42,35,29,77,77,42,237
12042,47,48,29,35,48,42,77,35,29,47,237
12043,29,42,47,35,48,35,29,48,48,29,237
12044,42,35,47,77,29,42,77,35,29,35,237
12045,42,77,35,42,29,35,29,29,42,35,237
12046,77,35,29,42,77,35,29,42,77,35,237
12047,29,29,29,42,77,35,35,42,77,29,237
12048,35,29,29,35,35,29,42,77,81,2,237
12049,2,6,3,2,3,6,2,43,2,1703,237
12050,2,1703,1703,1822,1703,3104,1822,1703,3104,2,237
12051,2184,2184,2,2,2,6,3,2,6,3,237
12052,2,2,360,1743,360,360,360,360,360,360,237
12053,360,360,360,1743,360,360,360,360,360,360,237
12054,360,2746,2746,360,360,360,360,360,360,360,237
12055,2,354,2,354,354,354,3717,354,354,354,237
12056,3903,1035,212,212,540,354,354,354,354,354,237
12057,3694,212,354,212,354,231,231,354,354,2963,237
12058,4009,354,354,2963,354,662,662,354,354,2,237
12059,360,360,1743,2,360,2,1722,2,2,1722,237
12060,2,2,1306,2,1306,2,2231,761,3,2,237
12061,2231,2231,951,2,951,1552,2,2,2,360,237
12062,2,2,1552,2,2,2599,31,2479,2,102,237
12063,489,489,2479,1430,1430,489,40,489,2,244,237
12064,2161,316,489,2,6,2161,6,244,2161,6,237
12065,3,10,6,10,2,4073,2,2,2599,1552,237
12066,2,2,1841,1841,2,1841,2,1841,2,2305,237
12067,2,1493,1493,2,1493,1493,1493,2305,2,2,237
12068,1552,2,2,1591,1778,1591,1608,5,877,1778,237
12069,877,877,2396,1778,22,6,31,1778,20,2396,237
12070,858,13,623,38,13,1,8,8,2396,1,237
12071,8,877,1591,1591,877,8,1,20,1,1,237
12072,8,8,1,877,3663,877,8,1591,1778,22,237
12073,1,8,8,1608,877,877,8,1,8,1,237
12074,8,8,8,877,5,87,877,1608,877,6,237
12075,1,1,1608,87,8,8,1608,1552,877,8,237
12076,8,1,8,1,2,8,8,1,8,8,237
12077,13,8,1,1,8,8,2,2305,8,1,237
12078,1,8,8,2,1743,360,2,8,2,951,237
12079,1,8,8,1,951,2,8,8,951,3410,237
12080,1,951,8,951,8,951,951,1306,951,1796,237
12081,1306,1,8,1796,1306,1306,1306,1796,1796,1,237
12082,8,951,3605,360,1743,360,8,8,8,360,237
12083,1,1,8,8,360,360,360,8,360,8,237
12084,1,8,1,360,8,1,8,8,8,1,237
12085,1,8,8,8,8,360,1,1,8,8,237
12086,360,360,360,8,360,360,1,360,1,1,237
12087,38,1,1,19,1,1,19,2,354,2,237
12088,354,354,3808,354,354,1,354,354,354,354,237
12089,354,354,4302,613,354,354,354,354,3485,622,237
12090,622,260,260,260,354,354,354,354,354,354,237
12091,354,354,354,467,2,2,467,467,2,467,237
12092,467,467,467,467,467,467,467,467,2,467,237
12093,467,2,6,3,6,3,2,467,2,2,237
12094,2,467,2,467,467,2,6,3,6,2,237
12095,3,2,1463,1463,467,1463,467,2,2,2,237
12096,2,467,467,2,467,2,2,467,2,1420,237
12097,102,1443,2,1169,1420,1169,40,467,467,467,237
12098,467,2,6,3,2,6,1463,467,2,1420,237
12099,1169,1169,1420,1443,1443,102,40,467,467,1169,237
12100,1420,1169,1443,1420,1169,1443,102,1169,1443,40,237
12101,3,2,367,4395,367,367,2680,367,367,2680,237
12102,367,367,367,367,367,367,367,367,367,367,237
12103,367,367,367,367,367,367,367,367,367,367,237
12104,367,367,367,367,367,367,210,367,1197,367,237
12105,367,367,367,367,367,367,367,367,367,367,237
12106,858,192,43,2,2,6,3,118,90,108,237
12107,6,3,2,108,90,561,90,90,108,17,237
12108,101,108,44,5,90,388,18,22,31,108,237
12109,5,118,90,90,90,20,20,5,2,31,237
12110,59,2,3,136,59,3,59,59,1546,2,237
12111,1546,1546,1546,2,482,2,844,1188,482,2,237
12112,2,278,401,576,2747,1056,401,13,280,38,237
12113,227,576,401,38,308,5,19,571,227,1406,237
12114,278,1200,1056,2747,571,6,705,401,705,278,237
12115,576,2,609,648,648,352,352,919,609,3,237
12116,559,756,682,2,1556,2,1556,650,1556,4048,237
12117,1556,650,1556,3,2,3479,2,43,81,2,237
12118,43,2,6,3,2,2204,2,1177,6,3,237
12119,1177,2,2,2,60,43,192,43,1051,2,237
12120,2,6,3,2,2,3,6,427,2,436,237
12121,427,843,344,843,436,427,436,843,344,427,237
12122,984,3427,436,4446,2072,984,843,3336,5,4237,237
12123,984,843,529,427,529,529,436,427,984,843,237
12124,494,123,2,529,494,1111,343,64,77,1111,237
12125,494,343,494,2597,2597,494,1111,123,6,77,237
12126,64,343,3,343,1111,494,3,123,123,123,237
12127,1111,123,123,123,123,123,77,64,343,494,237
12128,2,54,63,2,1111,142,54,63,54,86,237
12129,54,1111,1111,1111,43,2,2,6,3,2,237
12130,608,420,1698,6,3,17,18,44,31,420,237
12131,420,3834,622,622,601,601,601,962,962,420,237
12132,608,17,420,5,18,128,3,4768,997,997,237
12133,997,369,369,617,369,617,601,601,420,608,237
12134,608,608,5,2,2,2,542,238,2,5,237
12135,44,18,5,17,238,238,238,238,238,238,237
12136,542,18,17,5,238,238,238,238,18,542,237
12137,238,5,3,2,5,238,5,18,238,542,237
12138,17,17,5,18,238,542,5,238,542,17,237
12139,5,542,18,238,542,18,238,17,5,542,237
12140,5,542,18,238,17,238,5,17,238,18,237
12141,542,542,238,18,17,5,5,238,542,18,237
12142,17,5,238,18,238,17,5,542,5,238,237
12143,102,17,238,102,18,542,5,40,238,43,237
12144,556,220,220,2,2,6,3,6,3,2,237
12145,2029,22,5,2,6,20,10,6,2,238,237
12146,489,2,5,18,542,44,238,17,3,5,237
12147,238,238,238,238,20,238,238,238,238,5,237
12148,238,18,542,17,238,18,238,542,17,5,237
12149,238,17,542,238,18,102,5,238,40,2,237
12150,2029,5,2,20,6,2,10,2,42,88,237
12151,88,42,35,29,763,29,35,29,35,29,237
12152,42,35,35,42,29,35,2,2029,2029,5,237
12153,20,35,29,6,29,35,42,2,2,54,237
12154,2,1346,54,142,86,2,2,1346,54,86,237
12155,2,759,1240,2157,759,759,759,2952,2157,6,237
12156,2952,2157,201,1240,2,2,5,2,118,90,237
12157,73,388,22,108,73,90,17,22,101,18,237
12158,108,44,90,5,118,468,90,406,20,5,237
12159,31,20,90,20,406,118,20,3,43,81,237
12160,60,60,60,60,267,3,43,81,43,43,237
12161,2,2,6,3,6,3,2,25,2,25,237
12162,25,25,25,25,25,25,25,25,25,25,237
12163,25,25,25,25,25,25,25,25,25,25,237
12164,25,25,25,192,2,2,6,43,6,2,237
12165,2,2397,2397,2,1755,1755,2,3082,3082,2,237
12166,2,2,2,1578,31,489,1578,3,1578,489,237
12167,3,1578,489,489,22,44,6,489,17,18,237
12168,6,20,10,10,6,20,5,1578,6,5,237
12169,2,3194,3194,2,3,2,3,2,2923,2,237
12170,2,2712,2,2,2,1027,1027,2,2,2,237
12171,1557,2,1557,1027,2,1027,5,2249,1027,1027,237
12172,2249,1110,2249,1027,1027,1027,1027,2,2,2,237
12173,4324,1051,2,142,63,2,54,86,54,63,237
12174,54,2,86,63,2,88,2,88,2,2,237
12175,2792,1617,31,130,119,341,706,341,130,341,237
12176,44,17,5,20,18,6,5,10,341,3,237
12177,341,6,341,341,341,341,341,341,2,341,237
12178,6,341,341,341,341,341,341,341,341,341,237
12179,341,341,341,341,341,341,341,341,341,341,237
12180,341,3,53,2,2947,3216,2,2947,3216,2,237
12181,2,2948,2948,2,642,642,720,720,642,2,237
12182,1722,1722,2,1925,2,1925,22,1925,22,1925,237
12183,20,22,2,20,2,22,151,2,2,3033,237
12184,3033,2,43,2,2,3,6,2,2,63,237
12185,54,3,6,142,86,54,63,2,43,2,237
12186,6,2,25,6,25,2,25,25,25,25,237
12187,3,25,2,3,25,25,25,25,2,25,237
12188,25,25,25,25,25,25,25,25,25,2,237
12189,2,2,63,2,142,54,86,54,86,63,237
12190,2,86,54,63,2,2,2,484,484,2,237
12191,2849,2,2,2434,2,2434,2434,25,25,25,237
12192,25,2,2849,2,43,3,2,3,6,2,237
12193,6,3,2,608,31,1698,420,420,420,420,237
12194,420,31,44,420,17,18,192,420,4129,608,237
12195,420,420,420,420,31,608,31,3624,563,563,237
12196,563,212,212,81,393,554,393,393,420,420,237
12197,420,608,43,17,31,18,3516,764,764,608,237
12198,608,31,4087,1143,350,260,260,420,420,608,237
12199,2,2,2,2,25,25,25,25,25,25,237
12200,25,25,25,25,25,25,25,2,2,806,237
12201,2,806,806,110,806,983,110,25,13,38,237
12202,2,19,38,19,78,2465,78,2465,19,38,237
12203,6,38,15,2064,38,6,13,3,19,13,237
12204,15,8,15,1,15,1,15,38,1,15,237
12205,38,2,38,19,3,13,38,13,19,638,237
12206,13,38,11,78,19,3,13,11,1,11,237
12207,1,75,6,75,19,75,1,19,1,11,237
12208,1,11,1,11,11,1,11,19,11,11,237
12209,11,11,1,11,11,11,11,1,1,11,237
12210,11,11,11,1,11,11,1,11,11,1,237
12211,1,1,1,11,1,11,11,11,13,11,237
12212,19,1,3,19,38,13,11,13,11,13,237
12213,11,1,19,11,3,78,11,1,13,19,237
12214,13,11,1,11,1,11,11,1,11,1,237
12215,11,11,1,11,11,1,11,1,11,11,237
12216,11,1,1,11,11,11,1,11,11,1,237
12217,13,11,11,1,11,19,11,1,11,1,237
12218,11,11,11,11,1,19,1,15,1,15,237
12219,15,15,15,15,3,13,19,1,19,13,237
12220,8,19,38,78,19,1,13,8,75,1,237
12221,19,19,8,19,8,1,1,8,1,1,237
12222,8,1,8,8,8,1,1,8,8,19,237
12223,8,1,8,8,1,1,1,1,2,2,237
12224,2,2554,1502,843,427,2554,427,2554,75,2,237
12225,25,25,25,25,3,2,25,25,25,25,237
12226,25,2,2,54,63,54,142,54,54,86,237
12227,86,54,63,2,2,2,6,2,1741,3,237
12228,31,102,6,2,1741,1741,40,40,181,180,237
12229,1741,180,40,181,181,1741,180,3,40,3,237
12230,2,2,4053,6,40,40,5,22,6,22,237
12231,6,10,40,6,10,43,20,20,2,2,237
12232,102,2962,31,1388,1499,1686,1499,1686,1388,1686,237
12233,44,18,1388,5,17,1499,2,1499,102,6,237
12234,10,5,18,2,17,40,31,1376,2,6,237
12235,1376,1376,1376,4388,40,1376,130,22,181,180,237
12236,130,18,181,17,40,20,1243,180,181,40,237
12237,40,6,1376,5,40,40,40,2,2,10,237
12238,2,2,1489,1489,1489,1489,1489,2238,1489,2238,237
12239,2238,5,1154,2,1154,1240,1154,1154,1154,1154,237
12240,1154,1154,4660,2,4526,1240,201,2378,2,2378,237
12241,5,2,18,17,10,6,2378,5,5,5,237
12242,5,2,10,1122,2,6,1122,1122,1122,1122,237
12243,1122,1122,1122,1122,2,2014,203,2,2014,17,237
12244,5,2014,18,203,2014,531,203,2,2,450,237
12245,450,450,450,2,2,450,450,450,450,450,237
12246,2,450,450,450,2,1078,2,1078,1078,2,237
12247,22,2,44,17,22,18,5,450,450,20,237
12248,2,2,6,3,2,6,3,25,54,2,237
12249,54,25,142,86,791,3,2,1822,2,616,237
12250,4012,2,3481,43,2,988,2,4588,2,2,237
12251,2,4182,2,2,3,1130,3,2,1130,1130,237
12252,3,349,3,1130,442,2,2,2,2,63,237
12253,63,54,142,86,86,63,54,63,86,54,237
12254,63,86,63,1256,2,1256,2,43,2,2,237
12255,3,6,3,3,6,2,2933,2,2,43,237
12256,556,220,220,2,2,6,6,2,2,1180,237
12257,2,1180,1180,1180,1180,1180,1180,1180,84,2,237
12258,146,101,31,84,3195,146,101,3195,84,101,237
12259,73,84,846,385,101,385,73,122,5,385,237
12260,73,417,1543,84,122,3,73,84,101,1301,237
12261,146,84,146,5,211,122,486,146,84,146,237
12262,44,22,6,6,17,5,18,10,6,53,237
12263,126,22,20,20,22,10,2,2,2,2,237
12264,2,54,63,2,86,142,54,63,54,86,237
12265,2,2,2,2,2135,2135,2,2,2,2731,237
12266,2731,2,2135,2,2,1473,1473,1473,1473,2,237
12267,2,54,63,54,86,63,2,2,2,54,237
12268,2,63,63,86,54,2,31,1506,2,1506,237
12269,1506,2,2,2,2319,1654,2048,1646,31,2101,237
12270,1484,1195,2,2048,1646,1654,1572,696,1484,1484,237
12271,696,696,1371,171,1371,171,6,44,22,5,237
12272,696,6,17,10,18,20,20,22,171,171,237
12273,6,5,251,1195,4474,247,174,31,22,10,237
12274,174,696,1195,2,696,696,22,5,17,18,237
12275,3015,20,6,216,3935,3015,171,5,171,3081,237
12276,2,2,2,1627,1627,1627,17,1627,18,5,237
12277,3,2,5,1627,2,1130,1130,20,2,1130,237
12278,1130,204,1130,128,2,2,2,2,2,2,237
12279,2,31,1348,2,1698,420,420,1348,420,1348,237
12280,5,420,1348,3079,2,3079,2,2,3,2665,237
12281,114,566,114,114,114,114,43,81,43,81,237
12282,271,271,1172,271,2,2,3,6,937,3,237
12283,2,41,6,2,41,2,82,82,3,2,237
12284,2,6,3,3,6,2,81,43,2,2,237
12285,81,271,271,1172,271,60,60,60,267,69,237
12286,69,162,43,3,81,43,255,69,69,162,237
12287,4,215,10,21,4,27,21,27,10,4,237
12288,30,3,4,6,9,30,9,3,9,6,237
12289,10,4,4,33,4,9,4,3,9,33,237
12290,2,4,4,21,10,27,3,81,43,162,237
12291,69,39,43,2,2,6,3,2,937,41,237
12292,41,3,6,2,82,82,41,41,165,169,237
12293,147,169,147,99,71,97,1010,45,169,186,237
12294,45,97,95,249,41,99,249,159,214,45,237
12295,45,45,45,169,99,169,169,97,249,1010,237
12296,169,169,45,147,71,71,169,169,45,147,237
12297,99,169,71,156,169,169,71,71,45,147,237
12298,45,169,169,71,169,169,45,169,169,169,237
12299,71,229,229,69,162,229,229,71,71,169,237
12300,229,229,3,2,2,3,6,43,81,2695,237
12301,1095,31,2,1095,31,1095,604,1095,1095,709,237
12302,709,1095,1095,2695,3,5,44,709,18,17,237
12303,5,1095,6,3,2,2,2,2549,2,1875,237
12304,2198,3941,6,6,17,18,5,10,5,2549,237
12305,6,4816,805,2012,2012,2012,2012,4002,1875,6,237
12306,17,18,5,10,1875,2549,2198,6,44,5,237
12307,18,17,6,10,5,1875,18,5,17,5,237
12308,2,1731,2,1731,664,1731,2785,2,192,2785,237
12309,4020,1889,130,4404,1731,1889,22,2051,148,18,237
12310,17,6,148,53,130,1889,10,6,22,5,237
12311,3057,92,2051,6,10,664,44,2622,22,20,237
12312,92,2622,6,17,1889,44,3057,6,10,31,237
12313,2457,22,2051,10,5,31,2457,2051,20,768,237
12314,5,20,2457,3,20,1731,3,2,148,2,237
12315,6,53,43,2,2,573,573,2,2398,2,237
12316,573,573,2,2,88,88,88,88,88,88,237
12317,88,2,2,43,39,81,271,271,3,81,237
12318,43,39,1051,2,2,2,2398,2398,2,2,237
12319,6,3,6,2,3,43,2,2,2,608,237
12320,31,608,5,44,980,17,18,5,608,608,237
12321,608,2,2,732,732,6,5,18,17,3,237
12322,732,732,6,732,6,10,732,732,2,2,237
12323,2,54,2006,142,54,86,10,2,1484,2,237
12324,1195,2048,1646,1654,31,2101,2319,1572,696,1572,237
12325,18,5,17,22,22,6,696,171,22,171,237
12326,20,1371,10,732,2,22,2,2,2016,2,237
12327,2,2,2,88,2016,2,88,88,2,2,237
12328,2,2961,2,17,2961,5,18,2,2,2,237
12329,54,2,63,142,86,86,63,54,2,2,237
12330,220,2,220,145,160,145,220,160,2,2,237
12331,54,2,63,86,2,2,54,63,86,2,237
12332,63,86,2,2,2,2,2,6,3,2,237
12333,2,6,2,3,2,989,2,989,43,2,237
12334,2,450,450,450,450,450,450,2,450,2,237
12335,2,2,2,63,54,142,86,54,63,2,237
12336,54,63,63,86,54,63,86,2,2,1985,237
12337,1985,450,450,450,450,2,450,54,63,2,237
12338,86,63,2,2,2,2,5,22,388,108,237
12339,90,118,561,90,20,31,2,31,20,2,237
12340,1992,119,3129,706,44,3129,1992,2502,18,1992,237
12341,17,1992,5,2,2,1923,2371,2760,17,2760,237
12342,1923,2371,18,22,3,250,4775,2371,1923,6,237
12343,20,5,10,6,3825,1923,2,10,6,2,237
12344,2,1506,2,1506,31,1506,450,2,2,2,237
12345,6,3,6,2,573,2,2,3,2,2,237
12346,2,54,63,2,54,63,86,142,54,2,237
12347,43,2,2,88,2,69,69,2,69,551,237
12348,548,69,551,548,69,1323,69,551,69,1214,237
12349,31,88,2,2,69,551,551,69,31,1214,237
12350,69,551,1323,69,88,69,2,551,69,551,237
12351,31,69,1214,1323,69,551,69,551,2,88,237
12352,2,2,2,88,2,2,2,2,2,2,237
12353,203,2111,2111,2111,2,2,4,10,21,2,237
12354,4,3,9,21,4,3,9,9,10,27,237
12355,4,10,27,4,3,4,6,3,4,28,237
12356,24,9,4,6,30,3,28,4,28,4,237
12357,28,10,28,6,10,9,24,9,28,2,237
12358,9,2,4,10,4,2,30,28,2,3,237
12359,24,4,30,10,28,24,24,24,4,3,237
12360,24,28,24,9,3,28,9,4,9,28,237
12361,28,4,3,21,27,2,28,9,28,9,237
12362,3,2,24,10,2,4,21,2,2,4,237
12363,2,21,28,10,27,6,24,3,9,28,237
12364,4,30,2,4,28,10,9,28,21,27,237
12365,3,24,27,21,10,28,3,28,24,30,237
12366,9,4,2,4,21,10,27,28,2,9,237
12367,4,2,4,24,10,4,2,2,3,30,237
12368,28,2,28,10,28,9,3,30,4,28,237
12369,28,24,27,21,2,4,24,3,10,21,237
12370,28,4,21,10,27,4,4,2,2,21,237
12371,10,27,6,4,3,30,28,24,4,6,237
12372,9,24,28,4,2,2,6,24,28,2,237
12373,9,2,4,2,9,9,2,2,9,2,237
12374,450,450,450,2,4,2,9,1985,2,4,237
12375,1985,28,2,9,28,4,2,2,6,3,237
12376,2,3,6,2,660,4332,660,3106,31,660,237
12377,660,3,17,3,44,5,18,6,6,211,237
12378,5,659,10,461,5,486,747,43,10,660,237
12379,3106,660,5,18,17,660,6,660,18,17,237
12380,5,660,6,660,17,5,18,2,2,2,237
12381,2676,477,279,2,225,250,1324,879,279,1066,237
12382,1039,2676,468,5,279,136,979,279,279,22,237
12383,130,757,5,53,17,18,20,20,6,10,237
12384,20,6,660,660,660,18,17,5,660,6,237
12385,660,18,17,5,10,6,6,660,660,17,237
12386,18,5,6,660,660,5,17,18,53,6,237
12387,2,2,2,2027,36,409,3,2,36,409,237
12388,36,158,92,3,36,105,105,36,409,3,237
12389,92,158,2,36,92,409,105,2,3,36,237
12390,3,36,92,105,461,486,5,659,461,747,237
12391,211,36,36,3,3,92,36,105,36,3,237
12392,105,36,92,92,3,36,36,3,105,92,237
12393,334,77,36,3,105,36,92,36,3,36,237
12394,92,36,3,105,3,36,92,36,36,3,237
12395,92,105,92,1327,3,36,158,36,3489,3591,237
12396,105,347,36,36,36,378,171,105,378,87,237
12397,5,105,1702,193,293,128,349,105,204,2,237
12398,105,92,158,3,119,36,2,2,105,1117,237
12399,5,5,5,747,461,486,659,36,3,211,237
12400,3,92,1117,105,486,1150,1150,36,1150,92,237
12401,3,1150,105,1117,247,174,251,1475,1764,128,237
12402,87,87,1150,36,92,87,171,3,378,36,237
12403,3,92,87,36,2,36,2,105,92,36,237
12404,3,105,1117,1150,36,3,92,87,105,2,237
12405,2,1553,104,3,1293,104,1599,1553,136,3,237
12406,15,616,514,344,344,105,3,2,2,2,237
12407,105,3,2,450,2,2,2,2,4,10,237
12408,4,2,3,2,10,4,3,6,3,4,237
12409,21,6,27,10,21,30,9,4,3,6,237
12410,27,30,28,28,4,9,24,9,28,28,237
12411,10,6,28,9,4,24,28,4,6,2,237
12412,2,9,2,24,28,2,9,4,24,28,237
12413,2,222,102,20,222,40,20,20,222,222,237
12414,20,222,40,222,20,222,222,20,222,20,237
12415,222,40,222,222,20,20,222,40,222,20,237
12416,222,4,222,20,40,222,222,20,222,40,237
12417,20,222,222,40,20,222,222,20,222,20,237
12418,20,222,222,20,40,20,222,222,222,20,237
12419,20,222,222,222,20,40,4,20,222,222,237
12420,20,222,397,180,181,358,40,222,20,181,237
12421,40,180,40,6,40,24,9,397,358,180,237
12422,181,40,40,28,180,397,358,40,181,9,237
12423,40,40,181,40,181,180,358,397,40,40,237
12424,40,181,358,40,181,358,180,397,40,180,237
12425,181,397,40,358,180,181,180,358,40,181,237
12426,40,40,40,40,181,180,397,358,40,181,237
12427,180,358,397,397,358,180,181,40,40,40,237
12428,40,397,358,180,181,40,180,40,180,181,237
12429,397,358,40,40,180,180,40,181,40,358,237
12430,181,180,397,40,358,40,181,40,181,358,237
12431,180,397,358,181,180,40,397,397,358,181,237
12432,180,40,358,397,181,180,40,40,40,358,237
12433,397,181,180,40,40,397,180,181,358,40,237
12434,40,40,180,358,181,358,180,40,181,40,237
12435,181,180,40,181,40,40,358,180,181,397,237
12436,181,40,180,40,397,358,181,180,40,397,237
12437,181,40,180,358,180,40,181,397,358,40,237
12438,397,180,181,4,222,20,181,40,358,180,237
12439,222,397,40,181,180,40,40,222,20,222,237
12440,40,222,20,222,40,20,222,20,222,222,237
12441,20,40,20,222,20,222,222,20,222,20,237
12442,222,20,222,20,222,20,222,222,20,222,237
12443,222,20,222,222,20,40,222,20,40,20,237
12444,222,222,20,2,2,9,1078,20,2,1078,237
12445,1078,1078,4,1078,1078,2,2460,31,44,2,237
12446,9,5,2460,17,18,2460,6,10,3,6,237
12447,3,10,9,2,578,2,31,2733,2,9,237
12448,3,2733,4,2,2,9,2,2,28,2,237
12449,2,9,3202,3202,4183,2,222,40,222,2,237
12450,20,20,222,20,40,222,20,222,20,222,237
12451,222,222,20,222,40,40,181,222,20,222,237
12452,40,3,40,40,222,20,222,40,28,9,237
12453,20,28,9,4,24,3,60,60,60,60,237
12454,81,43,39,2,2,6,3,1848,6,3,237
12455,2,1427,2700,454,2614,1427,2522,1427,246,211,237
12456,5,486,1427,1028,1848,3070,244,1921,1208,1208,237
12457,1947,1947,3236,44,3,2,316,173,22,2239,237
12458,246,1208,316,18,17,1208,425,1975,1208,1483,237
12459,1427,2,2,2,1427,1848,2,1521,2,2,237
12460,2,4626,2,2,2,295,443,2,443,476,237
12461,295,443,295,476,295,443,541,2,2,2,237
12462,2,2,25,2,541,295,668,295,541,3762,237
12463,476,25,295,668,541,31,541,295,3,25,237
12464,25,25,25,25,25,25,25,25,25,25,237
12465,2,2,2,2,1227,3,104,907,59,104,237
12466,136,1227,907,1227,5,2,2,3,3407,2,237
12467,3,31,2,823,2,2,2,2,880,1101,237
12468,880,880,880,2,2,2,39,43,556,220,237
12469,220,2,2,6,3,31,2,2,31,3,237
12470,6,2,610,610,972,972,40,17,5,2130,237
12471,44,610,40,18,4600,429,40,610,464,4829,237
12472,429,610,610,429,972,40,429,610,972,972,237
12473,40,610,972,40,464,429,610,972,2,610,237
12474,2,429,464,17,40,18,5,2130,610,429,237
12475,464,464,610,610,610,40,429,610,972,972,237
12476,464,40,610,429,429,464,972,429,610,464,237
12477,40,40,464,429,610,5,18,610,2130,17,237
12478,972,610,464,40,610,40,2,2,2,4,237
12479,10,21,2,4,27,2,6,10,21,27,237
12480,4,30,9,10,28,4,9,6,28,4,237
12481,3,24,9,28,10,3,6,24,24,4,237
12482,9,24,28,24,6,6,6,24,28,6,237
12483,28,24,4,2,2,6,3,215,4,2,237
12484,10,6,2,21,3,2,4,2,27,21,237
12485,27,6,4,10,28,6,4,9,3,30,237
12486,10,28,4,24,4,9,28,10,6,24,237
12487,24,24,4,9,28,28,6,43,24,2,237
12488,28,2,9,2,9,44,3,130,20,53,237
12489,2,1079,1744,3,20,1079,5,18,22,17,237
12490,6,20,10,1079,6,17,4,10,6,6,237
12491,24,28,53,2,9,2,1532,1576,792,4281,237
12492,3554,3,1576,3,1532,1263,1532,5,1576,6,237
12493,6,10,5,17,2956,44,3,18,105,1532,237
12494,1576,15,1532,701,1576,6,1532,2956,4,3,237
12495,4,24,28,3,105,22,2,2,9,24,237
12496,28,9,2,9,2,2006,54,54,2006,142,237
12497,86,2,31,2,9,2577,2577,1046,1816,31,237
12498,3,24,10,9,28,4,10,28,4,24,237
12499,2,2,9,24,2,937,28,4,41,41,237
12500,2,9,2,41,165,1010,169,147,147,186,237
12501,97,169,71,97,99,169,159,95,45,169,237
12502,169,45,97,45,169,169,71,4,71,45,237
12503,99,156,9,71,169,147,24,28,71,45,237
12504,1275,1275,169,4,169,1275,99,71,4,45,237
12505,1275,169,169,71,1275,2,4,24,9,24,237
12506,28,2,390,390,803,390,1010,390,390,390,237
12507,390,99,28,24,390,390,390,390,1318,1318,237
12508,40,1318,1318,3299,1318,3299,1318,1318,4,13,237
12509,1052,3,38,3,38,19,19,13,19,1052,237
12510,1052,1052,1052,1052,1052,390,390,390,390,390,237
12511,390,390,390,390,390,390,390,390,390,272,237
12512,272,272,272,272,28,1052,272,272,272,4,237
12513,390,390,9,272,272,272,272,272,272,272,237
12514,272,1052,272,272,272,272,272,272,95,24,237
12515,28,28,24,2,2,6,3,4,2,10,237
12516,6,3,2,21,2,4,27,3,9,30,237
12517,4,6,27,10,21,30,9,28,10,28,237
12518,9,28,24,4,28,10,24,6,9,6,237
12519,4,9,4,2,2,9,2016,43,9,42,237
12520,2,2,2016,42,102,763,35,29,29,35,237
12521,102,29,35,42,77,42,4,29,35,29,237
12522,77,9,42,35,29,77,42,29,35,803,237
12523,129,77,803,113,133,29,35,42,138,133,237
12524,133,29,138,42,77,133,113,125,121,138,237
12525,133,125,3,121,42,77,310,1661,138,113,237
12526,1661,42,310,3,129,129,113,133,138,113,237
12527,133,129,42,138,113,138,113,129,138,310,237
12528,42,113,129,113,113,138,138,133,77,310,237
12529,42,113,129,133,129,138,138,77,42,113,237
12530,133,129,129,138,129,113,138,133,29,42,237
12531,138,129,113,586,138,113,133,3,586,77,237
12532,42,133,129,2,28,2,9,2,9,9,237
12533,9,6,29,9,6,9,29,6,9,42,237
12534,102,763,9,2,803,42,35,9,77,763,237
12535,24,102,29,803,88,35,42,77,2,88,237
12536,1459,2,9,1459,2,2,1459,133,42,129,237
12537,138,113,77,42,113,77,133,113,138,129,237
12538,129,42,133,138,113,129,138,133,42,113,237
12539,138,113,4,24,77,133,129,113,42,28,237
12540,129,138,42,138,113,129,133,77,42,113,237
12541,129,138,133,113,133,129,138,113,129,42,237
12542,77,138,133,129,35,138,42,133,113,129,237
12543,113,133,129,113,138,42,77,133,138,113,237
12544,42,133,129,77,129,113,133,1459,1459,1459,237
12545,88,2,2085,9,2085,2,2085,2085,77,129,237
12546,113,133,138,42,2,88,2,2,2,701,237
